ticker,zacks_x_ind_desc,comp_name,comp_name_2,country_code,market_val,pe_ratio_12m,price_per_sales,price_book,div_yield,cons_recom_curr,held_by_insiders_pct,held_by_institutions_pct,link,sector
DIS,Media Conglomerates,disney,Disney,United States,171271.75,26.61,2.07,1.73,0,1.48,0.1,62.22,<a href='https://www.macrotrends.net/stocks/charts/DIS/disney/stock-price-history'>Disney (DIS)</a>,Consumer Discretionary
FWONK,Media Conglomerates,liberty-media,Liberty Media,United States,15240.52,0,5.85,0.82,0,2.13,4.31,87.86,<a href='https://www.macrotrends.net/stocks/charts/FWONK/liberty-media/stock-price-history'>Liberty Media (FWONK)</a>,Consumer Discretionary
EDR,Media Conglomerates,endeavors,Endeavors,United States,14982.4,13.85,2.72,4.73,0,1.05,84.67,36.31,<a href='https://www.macrotrends.net/stocks/charts/EDR/endeavors/stock-price-history'>Endeavors (EDR)</a>,Consumer Discretionary
PARAA,Media Conglomerates,paramount-global,Paramount Global,United States,14457.11,11.78,0.48,0.62,4.31,0,1.67,1.02,<a href='https://www.macrotrends.net/stocks/charts/PARAA/paramount-global/stock-price-history'>Paramount Global (PARAA)</a>,Consumer Discretionary
FWONA,Media Conglomerates,liberty-media,Liberty Media,United States,13568.7,0,5.21,0.73,0,0,4.83,8.71,<a href='https://www.macrotrends.net/stocks/charts/FWONA/liberty-media/stock-price-history'>Liberty Media (FWONA)</a>,Consumer Discretionary
PARA,Media Conglomerates,paramount-global,Paramount Global,United States,12353.79,10.07,0.41,0.53,5.04,3.32,0.45,74.13,<a href='https://www.macrotrends.net/stocks/charts/PARA/paramount-global/stock-price-history'>Paramount Global (PARA)</a>,Consumer Discretionary
PSO,Media Conglomerates,pearson,Pearson,United Kingdom,7822.04,0,0,1.42,1.39,2.83,0.14,2.83,<a href='https://www.macrotrends.net/stocks/charts/PSO/pearson/stock-price-history'>Pearson (PSO)</a>,Consumer Discretionary
RSVR,Media Conglomerates,reservoir-media,Reservoir Media,United States,413.92,42.87,3.73,1.2,0,1,0,42.02,<a href='https://www.macrotrends.net/stocks/charts/RSVR/reservoir-media/stock-price-history'>Reservoir Media (RSVR)</a>,Consumer Discretionary
BZFD,Media Conglomerates,buzzfeed,BuzzFeed,United States,111.11,0,0.25,0.37,0,2.67,23.71,28.68,<a href='https://www.macrotrends.net/stocks/charts/BZFD/buzzfeed/stock-price-history'>BuzzFeed (BZFD)</a>,Consumer Discretionary
IMAQ,Media Conglomerates,international-media-acquisition,International Media Acquisition,United States,88.97,0,0,0,0,0,0,10.33,<a href='https://www.macrotrends.net/stocks/charts/IMAQ/international-media-acquisition/stock-price-history'>International Media Acquisition (IMAQ)</a>,Consumer Discretionary
MLAC,Media Conglomerates,malacca-straits-acquisition,Malacca Straits Acquisition,"Hong Kong, SAR China",85.4,0,0,0,0,0,43.3,52,<a href='https://www.macrotrends.net/stocks/charts/MLAC/malacca-straits-acquisition/stock-price-history'>Malacca Straits Acquisition (MLAC)</a>,Consumer Discretionary
ACBA,Media Conglomerates,ace-global-business-acquisition,Ace Global Business Acquisition,"Hong Kong, SAR China",64.6,0,0,0,0,0,1.4,69.14,<a href='https://www.macrotrends.net/stocks/charts/ACBA/ace-global-business-acquisition/stock-price-history'>Ace Global Business Acquisition (ACBA)</a>,Consumer Discretionary
EMWP,Media Conglomerates,eros-media-world,Eros Media World,United States,0,0,0,0,0,0,0,0,<a href='https://www.macrotrends.net/stocks/charts/EMWP/eros-media-world/stock-price-history'>Eros Media World (EMWP)</a>,Consumer Discretionary
NFLX,Broadcasting - Radio & TV,netflix,Netflix,United States,140426.2,28.27,4.46,6.84,0,2.27,2.39,77.26,<a href='https://www.macrotrends.net/stocks/charts/NFLX/netflix/stock-price-history'>Netflix (NFLX)</a>,Consumer Discretionary
WBD,Broadcasting - Radio & TV,warner-bros-discovery,Warner Bros Discovery,United States,27489.44,12.72,1.06,0.55,0,2.11,6.07,55.18,<a href='https://www.macrotrends.net/stocks/charts/WBD/warner-bros-discovery/stock-price-history'>Warner Bros Discovery (WBD)</a>,Consumer Discretionary
SIRI,Broadcasting - Radio & TV,sirius-xm-holdings,Sirius XM Holdings,United States,23298.33,19.97,2.59,0,1.62,2.66,0.63,10.1,<a href='https://www.macrotrends.net/stocks/charts/SIRI/sirius-xm-holdings/stock-price-history'>Sirius XM Holdings (SIRI)</a>,Consumer Discretionary
FOXA,Broadcasting - Radio & TV,fox,Fox,United States,17230.52,10.99,1.22,1.49,1.57,2.07,19.86,55.65,<a href='https://www.macrotrends.net/stocks/charts/FOXA/fox/stock-price-history'>Fox (FOXA)</a>,Consumer Discretionary
FOX,Broadcasting - Radio & TV,fox,Fox,United States,16172.27,10.31,1.15,1.4,1.68,0,19.21,23.43,<a href='https://www.macrotrends.net/stocks/charts/FOX/fox/stock-price-history'>Fox (FOX)</a>,Consumer Discretionary
LBTYK,Broadcasting - Radio & TV,liberty-global,Liberty Global,United Kingdom,9912.27,1.85,1.36,0.42,0,0,9.86,52.24,<a href='https://www.macrotrends.net/stocks/charts/LBTYK/liberty-global/stock-price-history'>Liberty Global (LBTYK)</a>,Consumer Discretionary
NXST,Broadcasting - Radio & TV,nexstar-media,Nexstar Media,United States,6937.98,7.35,1.4,2.52,1.96,1.33,5,94.48,<a href='https://www.macrotrends.net/stocks/charts/NXST/nexstar-media/stock-price-history'>Nexstar Media (NXST)</a>,Consumer Discretionary
ROKU,Broadcasting - Radio & TV,roku,Roku,United States,6072.15,0,1.94,2.19,0,2.55,13.79,66.11,<a href='https://www.macrotrends.net/stocks/charts/ROKU/roku/stock-price-history'>Roku (ROKU)</a>,Consumer Discretionary
TGNA,Broadcasting - Radio & TV,tegna,TEGNA,United States,4651.2,8.64,1.48,1.61,1.82,2.5,0.96,87.4,<a href='https://www.macrotrends.net/stocks/charts/TGNA/tegna/stock-price-history'>TEGNA (TGNA)</a>,Consumer Discretionary
TV,Broadcasting - Radio & TV,grupo-televisa-sa,Grupo Televisa S.A,Mexico,2807.39,13.21,0.67,0.37,1.57,1.92,0,56.61,<a href='https://www.macrotrends.net/stocks/charts/TV/grupo-televisa-sa/stock-price-history'>Grupo Televisa S.A (TV)</a>,Consumer Discretionary
SBGI,Broadcasting - Radio & TV,sinclair-broadcast,Sinclair Broadcast,United States,1196.87,0,0.27,1.88,5.82,3,39.6,51.14,<a href='https://www.macrotrends.net/stocks/charts/SBGI/sinclair-broadcast/stock-price-history'>Sinclair Broadcast (SBGI)</a>,Consumer Discretionary
SSP,Broadcasting - Radio & TV,ew-scripps,E.W Scripps,United States,1127.13,10.8,0.47,0.68,0,2.6,3.08,66.37,<a href='https://www.macrotrends.net/stocks/charts/SSP/ew-scripps/stock-price-history'>E.W Scripps (SSP)</a>,Consumer Discretionary
GTN,Broadcasting - Radio & TV,gray-television,Gray Television,United States,1122.72,4.59,0.34,0.58,2.65,2.5,4.8,81.33,<a href='https://www.macrotrends.net/stocks/charts/GTN/gray-television/stock-price-history'>Gray Television (GTN)</a>,Consumer Discretionary
GTN.A,Broadcasting - Radio & TV,gray-television,Gray Television,United States,1062.21,4.34,0.32,0.55,2.8,0,13.29,0.36,<a href='https://www.macrotrends.net/stocks/charts/GTN_A/gray-television/stock-price-history'>Gray Television (GTN_A)</a>,Consumer Discretionary
IHRT,Broadcasting - Radio & TV,iheartmedia,IHeartMedia,United States,948.24,8.95,0.25,1.61,0,2.61,2.9,72.3,<a href='https://www.macrotrends.net/stocks/charts/IHRT/iheartmedia/stock-price-history'>IHeartMedia (IHRT)</a>,Consumer Discretionary
